business_id,name,city,state,categories,stars,review_count
8T0j1yPdYq_O4DktiH0Q9Q,Crusoe's Restaurant & Bar,Saint Louis,MO,"Restaurants, American (New)",3.0,16
Bs5Kj0r-drYO-ZJAUkGh5w,Pizza Hut,Smyrna,TN,"Restaurants, Pizza, Italian, Chicken Wings, Fast Food",1.5,9
S9Yq0v8Re7Bz3slcBN7Kgg,Steak ’n Shake,Alton,IL,"Burgers, Fast Food, Diners, Breakfast & Brunch, Juice Bars & Smoothies, Food, Restaurants, American (Traditional), American (New)",2.5,27
7sRiOL00cH5UohX47cNmhw,Tropical Smoothie Cafe,West Chester,PA,"Food, Sandwiches, Restaurants, Breakfast & Brunch, Juice Bars & Smoothies",2.0,10
6gCQvovXf3wmrfwuTyeLlQ,Taco Bus,Saint Petersburg,FL,"Food Trucks, Restaurants, Street Vendors, Food, Mexican",3.0,399
nX-AW2Y9VtJBpq304lNDNg,Oscar's Taco Shop,Nashville,TN,"Desserts, Mexican, Restaurants, Food, Salad",3.5,56
956T4LrfnQCeiCtm9YXxTg,G & O Food Company,New Orleans,LA,"Restaurants, Cafes, Nightlife, Bars, Cocktail Bars",3.5,13
QaImcH8ZPDcqMXwtukJZhA,Hamburger Hill,Haddonfield,NJ,"Restaurants, Burgers",3.0,8
F3Tl6J6d6XVR04eL4mjgPA,Love Again Local,West Chester,PA,"Food, Bakeries, Restaurants, Sandwiches, Delis, Vegan",4.5,76
fv4sHN-EEpy5wDXyTVxb5g,Juice Nashville,Nashville,TN,"Fruits & Veggies, Specialty Food, Farmers Market, Food, Restaurants, Food Delivery Services, Vegan, Juice Bars & Smoothies, Acai Bowls",4.5,75
q1VOESxR99qJvpubnNxyJQ,Caribou Cafe,Philadelphia,PA,"French, Coffee & Tea, Cafes, Food, Restaurants",3.0,341
1br2kePnacw59Dp7xuGjBQ,Jimmy John's,Indianapolis,IN,"Fast Food, Food Delivery Services, Sandwiches, Delis, Restaurants, Food",2.5,11
W32opdDELCGTjP-f9pFbVQ,Newtown Kitchen & Lounge,Camden,NJ,"Basque, American (New), Burgers, Seafood, Restaurants",4.5,11
m6d0wq0WxBm8lD9nfdrAZA,Sum Yum Yum,Nashville,TN,"Food, Street Vendors, Vietnamese, Restaurants",3.0,9
TIGOlkeBefuEC4TxfueJEA,Rhone Rum Bar,St. Louis,MO,"Bars, Nightlife, Event Planning & Services, Caribbean, Venues & Event Spaces, Restaurants, Cocktail Bars",4.0,35
d-wsqenNiu8fkZGpdw07dQ,Tootsie's Salad Express,Philadelphia,PA,"Caterers, Event Planning & Services, Fast Food, Restaurants, American (New)",3.0,49
e4MoozYGqe_rb4_ZC1rYMQ,Nook Bakery & Coffee Bar,Philadelphia,PA,"Event Planning & Services, Venues & Event Spaces, Cupcakes, Coffee Roasteries, Italian, Food, Bakeries, Coffee & Tea, Restaurants",4.5,304
uQSCNdPI0dC_sPsOh1U8NQ,McDonald's,Santa Barbara,CA,"Restaurants, Food, Fast Food, Burgers, Coffee & Tea",2.0,41
pZiEsvvYu_1SkwfPhpqJJw,Tutto Mario,Chalfont,PA,"Italian, Restaurants",3.0,19
ctDEkADL_nKX283qNgGhcg,Penn Station East Coast Subs,Mount Juliet,TN,"Restaurants, Sandwiches, Delis, Cheesesteaks",3.5,22
nEfAoU3i_GBW9mtmxSYYMw,Chick-fil-A,Mount Juliet,TN,"Restaurants, Event Planning & Services, Caterers, Fast Food, Chicken Shop, Chicken Wings",4.0,61
OgfOuMmEcg-ThLZ3mjCaIw,Chick-fil-A,Nashville,TN,"Restaurants, Fast Food, Chicken Shop",2.0,51
z-9_8ot2TnKL9DX4k3MYMQ,Palazzio,Santa Barbara,CA,"Restaurants, Pizza, Italian",3.0,345
4zR1WBumC9n8WphzboVWtQ,Bagel Express Mini Mart,Glassboro,NJ,"Food, Restaurants, Bagels, Breakfast & Brunch, Convenience Stores, Sandwiches",4.5,5
JnPIjvC0cmooNDfsa9BmXg,Original Liberty Bell Restaurant,Philadelphia,PA,"American (New), Restaurants",4.5,7
eLjXnfYwkr8zz0VhwMhOGw,Pizza Domenica,New Orleans,LA,"Italian, Pizza, Restaurants",4.0,419
FSozpKB2RTUr8M4mVJeVhw,Ashoka Palace,Maryland Heights,MO,"Indian, Restaurants",2.5,11
YdbWLShEm-CAssaJ8bdipA,Fischer's Restaurant,Belleville,IL,"Venues & Event Spaces, Party & Event Planning, Event Planning & Services, American (Traditional), American (New), Restaurants, Caterers",3.0,23
4phSC3w3422K6SUJgmJw7w,Coffee Junkiez Pizza Junkiez,Indianapolis,IN,"Restaurants, Food Delivery Services, Caterers, Food, Pizza, Coffee & Tea, Event Planning & Services",4.5,92
Nl8lPfJalOiX9rJiibD8jw,Westampton Family Diner,Mount Holly,NJ,"Restaurants, Diners",3.5,49
c7M2aw0m_vhRuA-tqqmi0g,The Classic Diner,West Chester,PA,"Diners, Food, Coffee & Tea, Restaurants, Breakfast & Brunch",3.5,93
G0glQr3Ygr5CGcACepWDSw,Taqueria San Luis,Nashville,TN,"Restaurants, Food, Butcher, Mexican",4.5,117
kfK0iQyhLIN3gOIzbLYwFw,Ruby's Cafe Santa Barbara,Santa Barbara,CA,"Mexican, Restaurants",3.5,24
_lhZfvb-IcH4uj9eXPJYNw,Buffalo Wild Wings,Fenton,MO,"Chicken Wings, Sports Bars, Restaurants, American (Traditional), Bars, Nightlife",2.5,58
aUKJV9lm51p3wMUINUd30w,Pho Tau Bay,Edmonton,AB,"Restaurants, Vietnamese",4.5,78
WBV26KTRir5r2FOZlLJVAQ,Johnny's Hots,Philadelphia,PA,"Burgers, Restaurants, Hot Dogs, Sandwiches",4.5,91
uHtdM9fh6h4F0Ly3X3ez0Q,Oloroso,Philadelphia,PA,"Nightlife, Restaurants, Bars, Spanish",4.0,183
DZCv2IQvt0M-3wzXh2ndMQ,Smokin Native BBQ,Saint Petersburg,FL,"Food Delivery Services, Food, Barbeque, Restaurants",4.5,17
f9C3eDtfbQrFklCCLDFuaQ,Workingman's Friend,Indianapolis,IN,"Nightlife, Restaurants, American (Traditional), Pubs, Dive Bars, Bars",4.0,266
MgQbdvwKXEJC-LvySLlabg,State & Main Kitchen & Bar,Edmonton,AB,"Nightlife, Bars, American (Traditional), Restaurants",3.5,87
LlZtkQlmFx6GcF-kyz7gqA,Eat-Rite Diner,Saint Louis,MO,"Diners, Restaurants",3.5,14
6EPPtwJR1kdIfHiCjzCzuw,The Harbor Restaurant,Santa Barbara,CA,"Seafood, Restaurants, American (Traditional)",3.5,477
YH18wdrECdd-VeFqc5RyjA,Twin Dragon Chinese Restaurant,Sparks,NV,"Restaurants, Chinese",3.5,6
-KJuzqptSAbZtTRgcyFduQ,Weber's Front Row,Saint Louis,MO,"Nightlife, Sports Bars, Restaurants, Bars, American (Traditional)",3.0,93
rjtdyyjHRJadRcE1sC1gNg,Tikanis,St. Petersburg,FL,"Chicken Wings, Bars, Greek, Nightlife, Pizza, Restaurants, American (New), Beer Bar, Pubs",4.5,309
rrycCum3vdYBF1QuXWHRuQ,Blue Bamboo Sushi,Tampa,FL,"Asian Fusion, Sushi Bars, Restaurants",4.5,8
eop5Fxkbt1GbNJa2hPCh-Q,Lions Head Bar & Grill,Milmont Park,PA,"Restaurants, American (New), Gastropubs, Sports Bars, Bars, Nightlife, Cocktail Bars",4.0,39
d0kmmhxGXPUvOiY7w9-9Jw,Meiningful Fusion Restaurant,Edmonton,AB,"Asian Fusion, Restaurants, Karaoke, Nightlife, Chinese",3.0,6
vcFQGtE8M5h7YkkX50BH6w,Costa Vida Fresh Mexican Grill,Boise,ID,"Restaurants, Mexican, Tex-Mex, Salad",3.5,42
Y7asEgUrJc3W9vD7wxEnQg,Rhythm and Brunch,Philadelphia,PA,"Restaurants, American (New), Breakfast & Brunch",4.0,116
_Tu8gGnttqDa23rb_CNE0g,Wok King Chinese Resturant,Boise,ID,"Chinese, Asian Fusion, Restaurants",2.5,17
zD12wBN9vQHecg_-m_YXOg,Nicholl's Seafood,Philadelphia,PA,"Restaurants, Seafood",3.5,7
ZwazqfP1Eu78Imkh7goU_g,The Grille & Pub,Avondale,PA,"American (New), Restaurants",3.5,14
dHY0EBrKi7HHjsQoK0inUA,Tacie's Cafe and Bakery,Pottstown,PA,"Cafes, Comfort Food, Bakeries, American (New), Coffee & Tea, Restaurants, Breakfast & Brunch, Food",2.0,14
hyeo7JQr5uLp-St1MibYAA,Baja Cafe,Tucson,AZ,"Restaurants, Cafes, Vegetarian, American (New), Breakfast & Brunch",4.5,1074
TGg32ZTsW3CSHFyWTehFwA,Dookbaeki Hot Stone,Edmonton,AB,"Restaurants, Korean",4.0,13
Z47HyCOQC6D3kWYZGqe6RQ,Manhattan Bagel,Doylestown,PA,"Bagels, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches, Restaurants",2.5,22
sVWJORAa2XoVmuOahZoZUg,Olive Garden Italian Restaurant,Port Richey,FL,"Italian, Restaurants, Salad, Bars, Nightlife, Wine Bars, Soup",3.0,94
JSNNG2lSrdWn-Tn9PKxRBQ,Village Deli,Jenkintown,PA,"Restaurants, Delis",4.5,25
0iLgVQpBeIYYwQZIblTTVw,Cafe 154,Santa Barbara,CA,"Cafes, Restaurants, Cafeteria",4.0,10
POzBrXKhfXigUoHjQjW7BA,The Flavor Spot,Philadelphia,PA,"Caribbean, Restaurants",4.0,17
7LCYQg9AMtaS1eAvRFqXPw,Taco Bell,Phoenixville,PA,"Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Vegetarian, Fast Food, Tacos",2.5,20
FsVo3IKsjTC-2vhuSlvz2w,Q Lounge,Philadelphia,PA,"American (Traditional), Lounges, Restaurants, Breakfast & Brunch, Nightlife, Gay Bars, Bars",3.0,10
ZraQzfGJfnVMbMXZwOQ7Vg,The Chicken House,Wilmington,DE,"Restaurants, Peruvian, Chicken Wings, Soul Food",4.5,78
FshR9Ti5XwBOOvwCSVVxxA,Lil G's Kajun Restaurant,Belle Chasse,LA,"Seafood, Cajun/Creole, Restaurants",3.0,94
ntxzYGlX72EEtQMbyFm0Iw,Snax Gastrobar,St. Louis,MO,"Bars, Gastropubs, Cocktail Bars, Nightlife, Restaurants",4.0,42
7ODfN7fwGLZZeanpWtSFfg,Taco Bell,Hudson,FL,"Mexican, Tacos, Breakfast & Brunch, Tex-Mex, Fast Food, Restaurants",2.0,15
f6BnRbe4L4soMkcghCPBTg,Oaklyn Manor Bar & Grill,Oaklyn,NJ,"Nightlife, Beer, Wine & Spirits, American (Traditional), Restaurants, Food, Bars",3.5,54
gsyyVQmvT9A2nAgUi7VUag,Nudo House STL,St. Louis,MO,"Sandwiches, Japanese, Ramen, Noodles, Ice Cream & Frozen Yogurt, Restaurants, Food, Vietnamese, Asian Fusion",4.5,479
D_qCYxSUz6XJag_UzFe5wA,Hibachi Express Tarpon Springs,Tarpon Springs,FL,"Sushi Bars, Restaurants, Japanese",4.5,5
c3tkUCdpsqMlTiLAiBIOBw,Mt Fuji Japanese Restaurant,Deptford,NJ,"Restaurants, Sushi Bars, Japanese",4.0,103
MPuoLAmmBvijfXC7JEUsFw,Evergreen,New Castle,DE,"Chinese, Restaurants, Szechuan",3.0,7
3i2osEy5qFjdl8ONoDeQTw,Bruno's Pizza,Feasterville-Trevose,PA,"Italian, Pizza, Restaurants",3.5,24
1Dm8yPX4_9JRONf1HRHt5w,Your Mother's Back Yard,Pinellas Park,FL,"Salad, Restaurants, Sandwiches, Soup",4.5,46
_yNmoxOl_ZyS-VUCluii8Q,Vui's Kitchen,Nashville,TN,"Vietnamese, Restaurants",3.5,30
-PuFGEYEx1wPjqoxfE_k4Q,El Diablo Burritos,Wilmington,DE,"Mexican, Restaurants",4.5,23
78xn3_CKYmSrexTXkbdDbA,Jerry Bob's Family Restaurant,Tucson,AZ,"Restaurants, Breakfast & Brunch",3.0,71
8HP8_kW6xroh5jCkh4uigA,Sang Kee Asian Bistro,Wynnewood,PA,"Dim Sum, Restaurants, Chinese, Asian Fusion",4.0,492
yg8OzI6hKoWWkaeDBF3bpg,Steak ’n Shake,Maryland Heights,MO,"Fast Food, Restaurants, Burgers, American (New), Diners, Breakfast & Brunch, American (Traditional)",2.0,81
HhDmtHGXwJH20te7nhjINQ,Pita's Republic,Palm Harbor,FL,"Restaurants, Sandwiches, Event Planning & Services, Mediterranean, Caterers, Food, Middle Eastern",4.5,38
q2D6_s1ggTolRx0wZj4Mww,The Farm House Restaurant,Skippack,PA,"Restaurants, American (New), Sandwiches, American (Traditional)",3.5,50
bUitDhOD1oh1eJpKeeENoQ,KC Sunshine Grill,North Redington Beach,FL,"Barbeque, Restaurants, Sandwiches, Chicken Wings, Soul Food, Cheesesteaks",4.0,11
tZZlyRGtek25Bc0AVdpcNA,Pizza Hut,Carmel,IN,"Chicken Wings, Pizza, Fast Food, Restaurants, Italian",2.0,20
-n_beuzQuajaezPD2PyQvA,China Star,Philadelphia,PA,"Restaurants, Chinese",3.5,15
JrG4NINLspXPNhSXg7Q07Q,Front Street Cafe,Philadelphia,PA,"Coffee & Tea, Restaurants, Cafes, American (New), Cocktail Bars, Breakfast & Brunch, Vegan, Bars, Nightlife, Food, Juice Bars & Smoothies, Beer Gardens",4.0,716
bKGyvFBcIq-e9A5tWsbSfg,Subito,Indianapolis,IN,"Sandwiches, Salad, Soup, Restaurants",5.0,203
P2JRLMUIcW5dLFfuWWmkBA,Abuelitas Taqueria,Tucson,AZ,"Mexican, Restaurants",2.5,17
6wC2eUkEgk_N8-a7BaEH5A,Johnny's Taphouse Grill,Tarpon Springs,FL,"Bars, Restaurants, Nightlife, Sports Bars, Pubs, American (New)",4.0,117
4ANpPj8vE5Ve38hARepwOQ,Taqueria El Grullo #2,Nashville,TN,"Mexican, Tex-Mex, Restaurants, Tacos",4.5,6
QRotJ0k3qj4ecdqNprStxQ,Tres Amigos Cantina,Brandon,FL,"Restaurants, Mexican, Burgers",3.0,249
oO_g1nb30W2or1swQAe3nQ,Bubba's 33,Wesley Chapel,FL,"American (Traditional), Restaurants",4.0,138
cQRcuySoFUGwAdj11DowaQ,The Den by FoxGardin,Carmel,IN,"American (Traditional), Comfort Food, Restaurants, Gastropubs",4.5,19
lH_UKAJy6YTa1ArfdACU4g,Olive Garden Italian Restaurant,Bala Cynwyd,PA,"Salad, Bars, Nightlife, Italian, Restaurants, Wine Bars, Soup",2.0,154
B3LY2qeWVR-Cvv_W7HxS2g,El Paisano,Saint Louis,MO,"Restaurants, Mexican",3.5,7
1iRKKXwNjrBUmyp9_-vLEg,Dinner Factory,St. Albert,AB,"Food, Food Delivery Services, Do-It-Yourself Food, Gluten-Free, Restaurants",4.0,7
WI43CB49rj03QL2KwaBgtQ,TGI Friday's,Indianapolis,IN,"Restaurants, American (Traditional)",2.5,9
czaPJbUz2-Y8_t2bBN7djw,Virtua Cafe,Sewell,NJ,"American (New), Breakfast & Brunch, Cafes, American (Traditional), Restaurants",5.0,5
vDU_pwTCyHBPs-JoklOMWQ,The Melting Pot,Edmonton,AB,"Fondue, Restaurants",3.5,165
U_xXDEstWkdhmQR8IWHVCw,Asian Buffet,Wesley Chapel,FL,"Dim Sum, Buffets, Sushi Bars, Restaurants, Chinese, Seafood",3.0,190
LY_nNyOkRZN4woPn_tXhxg,QDOBA Mexican Eats,Florissant,MO,"Tex-Mex, Fast Food, Caterers, Mexican, Event Planning & Services, Restaurants",2.5,35
UXHJCBnu6Ruh4SjLBOyaAA,Walt's Chicken Express - Carpenter Station,Wilmington,DE,"Chicken Shop, Restaurants, Soul Food, Chicken Wings",4.0,12
Yr2SUyNncEwy-LgE-eU7kQ,Nola Crawfish King Seafood & Barbecue,New Orleans,LA,"Barbeque, Restaurants, Specialty Food, Caterers, Seafood Markets, Food Trucks, Sandwiches, Chicken Wings, Cajun/Creole, Seafood, Yelp Events, Food, Local Flavor, Event Planning & Services, Smokehouse",4.0,40
pHmbBluyF1yHMTEAy3fChw,Wendy's,Tucson,AZ,"Burgers, Restaurants, Fast Food",2.5,17
C0w9wsy30NC0Bm3ms94epw,Wendy's,Indianapolis,IN,"Fast Food, Burgers, Restaurants",1.5,18
bN8LCQjzfbyrjKbHxRpSeA,Zoya's Cafe & Catering,Saint Louis,MO,"Caterers, Mediterranean, Delis, Greek, Cafes, Event Planning & Services, Restaurants",4.0,44
0ZsqqzHu1HHkDdIKoivi5g,Goody Goody Burgers,Tampa,FL,"Restaurants, Burgers, Food, Diners, Breakfast & Brunch, Desserts, Sandwiches",3.5,766
QyEMjcD8NrWm-tFAUXprhw,Arbuckle Coffee,Tucson,AZ,"Shopping, Food, Wholesale Stores, Restaurants, Specialty Food, Cafes, Coffee Roasteries, Coffee & Tea",5.0,11
4NODP2Tmm1bpbYS7gOrXwQ,Tomato on Main,Harrison Township,NJ,"Nightlife, Wine Bars, Restaurants, Pizza, Venues & Event Spaces, Bars, Event Planning & Services",3.0,10
12uWSsgW5wkWzkxPycLtzw,Saigon Cafe,Zephyrhills,FL,"Restaurants, Vietnamese, Food, Cafes, Bubble Tea",4.5,121
QBbK9CuhCUG9NpHmypmoyA,Acropol Family Restaurant,Largo,FL,"Restaurants, Greek, Diners, Breakfast & Brunch",4.0,91
cef0ZciVTEqPtNIEwakO7g,Totopos Mexican Grill,Tucson,AZ,"Mexican, Restaurants",2.5,22
pDCPznJu2PwoBbN-RAxtaA,Tamale Lady,Tucson,AZ,"Food Stands, Specialty Food, Ethnic Food, Food, Restaurants",4.5,7
FcMdDGA2hgAcY8_uZ9PkKg,Big Mike's Restaurant and Pizza,Port Richey,FL,"Restaurants, Italian, Beer, Wine & Spirits, Food, Pizza",4.0,6
ZlCO2nGFcdNoaE6PodYYiQ,La Tapatia,Franklin,TN,"Food Trucks, Food, Restaurants, Food Stands, Mexican",4.5,7
KwZmVtzEuUsqNJDIvToqCQ,Westgate Pub,Havertown,PA,"Pizza, American (Traditional), Sandwiches, Restaurants, Italian",3.0,44
bXDk7l9diHdEC7h-oUg4MQ,LoRusso's on Grand,Saint Louis,MO,"Restaurants, Buffets, Diners",2.0,29
DSrVrCa8nK3HPG0Hwa4ntQ,MOOD Bake Bar,Tampa,FL,"Restaurants, Cafes, Bakeries, Food",3.5,7
Qg17JxnBMiRDEM5uE5yzOA,Potbelly Sandwich Shop,Nashville,TN,"American (Traditional), Food, Soup, Delis, Fast Food, Sandwiches, Restaurants, Salad",4.0,67
K0JZOvCUgYtbPjcDzys_kw,The Cambridge,Philadelphia,PA,"Restaurants, Nightlife, American (New), Bars",3.5,358
QnFIWz-CgEVqQ8qhzFrl7A,Cornerstone Cafe,Saint Louis,MO,"Burgers, Food, Coffee & Tea, Sandwiches, American (Traditional), Professional Services, Restaurants, Lawyers",4.5,19
wowC5xgDa5Ti2NevHRW8nQ,Whitt's Barbecue,Franklin,TN,"Restaurants, Barbeque",2.5,15
x7NIABNC9nh3BgDvMeXjaw,Dawat Fast Food & Restaurant,Reno,NV,"Buffets, Indian, Halal, Restaurants, Pakistani, Bangladeshi",4.5,36
PoG3IZ14hXHn-bxgvoq7Mg,Lazia,Edmonton,AB,"Chinese, Asian Fusion, Malaysian, Restaurants",4.5,42
LKybcaAPLN5pBcRgRTGKMw,Madina Restaurant,Indianapolis,IN,"African, Restaurants",4.0,21
vD9_8q3Nrm1BrWN1gQTnPw,Sub Zero Nitrogen Ice Cream,Boise,ID,"Food, American (New), Restaurants, Ice Cream & Frozen Yogurt, Desserts",3.5,42
xKW9yzgAP3YBFFEG5adpiA,Denny's,Saint Louis,MO,"Fast Food, Restaurants, Diners, Burgers, American (Traditional), Breakfast & Brunch",2.5,20
cIBr1KeRLTpgvTpF8z2nFQ,The Jimani,New Orleans,LA,"Food, Sports Bars, Nightlife, Burgers, Bars, Restaurants, Dive Bars, Beer, Wine & Spirits, Pizza, Sandwiches, American (Traditional)",3.5,226
b1mID_jaz46GCGO1RFZkGw,Dominick's Pizzeria,Bucks,PA,"Italian, Pizza, Restaurants, Food Delivery Services, Food",4.0,16
B0TP0GVKZKAi05p-sTjc6w,The Hideaway Cafe and Recording Studio,St. Petersburg,FL,"Restaurants, Arts & Entertainment, Performing Arts, Nightlife, Local Flavor, Music Venues, Cafes",4.0,48
ALQ-X5550gg9ddLpB2kfqw,2 Minutes Two,Zephyrhills,FL,"Breakfast & Brunch, Restaurants, American (Traditional)",4.0,84
Q0fhfbJzJlgJJ0YV_ma6jA,Doyle's Deli & Grille,Lansdowne,PA,"Breakfast & Brunch, Restaurants",3.0,7
_1W_H-By3_VhM_Bas4-JCQ,Church's Chicken,Tampa,FL,"Sandwiches, Fast Food, Chicken Wings, Chicken Shop, Restaurants, Breakfast & Brunch",1.5,15
ax2WiMOPkm2ooALuH-_BZQ,Plaka Restaurant,Tarpon Springs,FL,"Sandwiches, Restaurants, Greek",3.5,38
on7gQn2iqESQPezuFGyQvQ,Sultan's Food Truck,New Orleans,LA,"Food, Food Trucks, Restaurants, Mediterranean",4.5,18
kvS8SpAgEUWCnmOBt4g2cg,Scramble Club,Philadelphia,PA,"Breakfast & Brunch, Restaurants",3.5,5
e6Sfya5us64PCBK42hCG-w,Kirkwood Ice & Fuel,Saint Louis,MO,"Bars, Nightlife, Restaurants, American (New)",3.5,65
LoyKBRN2Sp3J8AuVqD8Kug,Taco Bell,Clearwater,FL,"Restaurants, Mexican, Tacos, Fast Food, Breakfast & Brunch, Tex-Mex",3.5,16
fO5tsZ2MJhRQhSmj9dKYnQ,Paula Deen’s Family Kitchen,Nashville,TN,"Southern, Food, American (New), Desserts, Restaurants, American (Traditional)",3.5,171
1XP6oW1Nldi5vgaosIuZbQ,Mario's Pizza,Clearwater,FL,"Restaurants, Pizza",3.0,16
UdHM_g-JbjxQvGaHKykKeA,Heng Seng Restaurant,Philadelphia,PA,"Chinese, Seafood, Vietnamese, Restaurants, Cambodian",4.5,22
ewv_qVqj8oNG6KQITZ-Ebg,East Buffet,Tucson,AZ,"Chinese, Buffets, Diners, Restaurants, Asian Fusion",3.0,39
hSusrHAzG3QUE8zrYqYYzQ,Miss Aimee B's Tea Room & Gallery,Saint Charles,MO,"Food, Breakfast & Brunch, Coffee & Tea, Tea Rooms, Restaurants",4.0,31
QLOR8gom71tw_lfu89jQeQ,Sweet Tamarind Thai Cuisine,Edmonton,AB,"Thai, Restaurants",2.5,5
6C0IhZMfk7mhpjTBcdsX1g,Lakeview Brew Coffee Cafe,New Orleans,LA,"Breakfast & Brunch, Restaurants, Cafes, Coffee & Tea, American (Traditional), Desserts, Food",4.0,61
DwT8w1HbdjOANlAhNMgB7Q,Souper Salad,Meridian,ID,"Buffets, Restaurants, Salad, Soup",3.0,37
0KaePrBSRJwUQaHywCM5Zw,McDonald's,Tucson,AZ,"Coffee & Tea, Fast Food, Burgers, Restaurants, Food",2.0,33
z-_Gy3YNzYnr0Nb6BUyx7A,Bawarchi,Ballwin,MO,"Restaurants, Indian, Vegetarian, Food, Desserts, Halal",3.5,46
1XKZJlJjYfEQ3AN7lG8BEw,La Madera Bistro,Kennett Square,PA,"Italian, Restaurants, Mediterranean, Latin American",4.5,60
krEcslA_aK9DUfxosPJCwQ,Kyoto,West Chester,PA,"Restaurants, Sushi Bars",3.5,11
xUqf_EDFe7ydQfiJtJ23Aw,Bruegger's Bagels,Tucson,AZ,"Food, Breakfast & Brunch, Restaurants, Bagels, Sandwiches",3.0,37
bdK9U7Reqw1jxMWArT2HGg,Perfect Taste Grill,Buckingham,PA,"Restaurants, American (New)",3.5,19
YLZ6XqKo-cixzMtNMHKEvw,Skyline Chili,Clearwater,FL,"Diners, Restaurants, American (Traditional), Fast Food, Hot Dogs",4.0,132
rdBYQhw5JX7AI7goh2kFUQ,Charlie & Barney's Bar & Grill,Indianapolis,IN,"Restaurants, American (New)",4.5,7
7QVS6kcmc2vfp3TDCGX-Cw,Colonial Pizza,Philadelphia,PA,"Restaurants, Pizza",4.0,106
Rl1NN7QH08h5h0XO00lPFA,Rubicon Deli,Reno,NV,"Restaurants, Delis, Acai Bowls, Food",4.0,246
fMWi5o0U30MK2JgvRl_blA,Mama Lu,Santa Barbara,CA,"Asian Fusion, Chinese, Restaurants",3.0,45
ITf3LVu4XcIU7ors9EZK_A,Leopold's Tavern,Edmonton,AB,"Burgers, Pubs, Nightlife, Bars, Poutineries, Chicken Wings, Restaurants",4.5,5
BaB6bGXtiZCSbJ1g5ZLmKA,The Bagel House,Glenside,PA,"Breakfast & Brunch, Salad, Delis, Bagels, Food, Restaurants",3.5,52
Co3Ogqy6y2JgZdG0wBlrUQ,Ten Stone Bar & Restaurant,Philadelphia,PA,"Asian Fusion, Nightlife, Restaurants, American (New), Bars, Pubs",3.0,300
_Dl7SIhQOy9d11RT7TxGdQ,Subway,Edmonton,AB,"Restaurants, Fast Food, Sandwiches",3.5,8
1ScyDAQPgM5JuAUqZijY6A,Maria's Pizza and Pasta,Conshohocken,PA,"Restaurants, Pizza, Italian",3.0,34
zDhF-BMi9Tdubln7PYNc0Q,Cacciatore Bros,Tampa,FL,"Delis, Grocery, Food, Restaurants, Meat Shops, Butcher, Specialty Food",4.0,69
A6mvg7BufgYX-ghyULRScg,Chipotle Mexican Grill,Tampa,FL,"Mexican, Restaurants, Fast Food",3.0,46
AVkHIhFknKEtdu-TLjM54A,Piezzetta Pizza Kitchen,Reno,NV,"Gluten-Free, Restaurants, Pizza, Specialty Food, Pasta Shops, Italian, Food",4.0,97
eWmcdBJPPQ_iSaNU8uIpFQ,Hard Rock Cafe,Nashville,TN,"Burgers, Bars, Restaurants, American (New), American (Traditional), Arts & Entertainment, Nightlife, Lounges, Music Venues",3.0,312
sbdJvZKuh6kGtT5mcrmzWA,Raymond's Pizza,Cherry Hill,NJ,"Pizza, Restaurants",2.0,11
6lwgfwZkEnRHYcp6jKWlIA,Poppi's Cafe,Drexel Hill,PA,"American (Traditional), Breakfast & Brunch, Restaurants, Sandwiches",4.0,52
cFB0fm6AN4v_JjeVAWPUJQ,White Castle,Indianapolis,IN,"Restaurants, Burgers, Fast Food",2.5,24
ftn9PVzDo1yLsRzPYZ8Dow,Green Culture,Trinity,FL,"Food, Specialty Food, Acai Bowls, Restaurants, Breakfast & Brunch, Fruits & Veggies, Vegan, Coffee & Tea, Juice Bars & Smoothies",4.5,63
Ftlb7mILHcLBJbyVMxH33A,Baskin-Robbins,Franklin,TN,"Bakeries, Food, Restaurants, Ice Cream & Frozen Yogurt",3.5,14
UiJiURqivPDuvMsFgRF3yQ,The Honey B,Santa Barbara,CA,"Vegetarian, Gluten-Free, Food, Restaurants, Coffee & Tea, American (New), Vegan, Cafes",4.5,215
d_DftW9BirSzKSTuW3A80w,Sammy Chon's KTown Express,Cinnaminson,NJ,"Korean, Restaurants, Asian Fusion",4.5,20
yzi0wgFNodzH_6xNJ_PUzA,Savory Restaurant,Largo,FL,"Greek, Breakfast & Brunch, American (New), Restaurants, Italian, Pizza",4.0,124
0pVM5OaWWu-M0TWMQ9Zwyg,Mendoza’s Coffee,Sun Valley,NV,"Coffee & Tea, Sandwiches, Food, Bagels, Restaurants",4.0,33
OAs42PSxiaPS25sO8Vtfiw,Lets Wok,Philadelphia,PA,Restaurants,4.0,5
4_OXOjAUA9Q8L6VdZz692w,Naan & Kabab,Reno,NV,"Greek, Persian/Iranian, Restaurants, Mediterranean, Middle Eastern, Indian",4.0,1266
F4cyfaD-SIg2N8r2xIiWjg,ACME Markets,Wilmington,DE,"Grocery, Food, Shopping, Drugstores, Restaurants, Bakeries, Delis",2.0,6
0_HiJ6abvZsHBx_WnazXPg,Eliza Restaurant,Tarpon Springs,FL,"Steakhouses, Wine Bars, Seafood Markets, American (New), American (Traditional), Specialty Food, Italian, Seafood, Cheesesteaks, Nightlife, Food, Restaurants, Asian Fusion, Bars",3.5,14
